year,temp,yearsBefore2019
-408224.0,1.58,410243.0
-408424.0,1.72,410443.0
-408627.0,1.47,410646.0
-408828.0,1.72,410847.0
-409036.0,1.47,411055.0
-409244.0,1.37,411263.0
-409452.0,1.64,411471.0
-409655.0,0.95,411674.0
-409867.0,0.72,411886.0
-410096.0,0.44,412115.0
-410327.0,0.49,412346.0
-410557.0,0.43,412576.0
-410789.0,0.08,412808.0
-411027.0,0.66,413046.0
-411248.0,0.48,413267.0
-411482.0,0.23,413501.0
-411719.0,0.68,413738.0
-411952.0,0.57,413971.0
-412189.0,-0.08,414208.0
-412442.0,0.26,414461.0
-412689.0,0.43,414708.0
-412932.0,0.17,414951.0
-413182.0,0.12,415201.0
-413434.0,0.61,415453.0
-413676.0,0.31,415695.0
-413925.0,0.31,415944.0
-414175.0,0.1,416194.0
-414430.0,0.63,416449.0
-414674.0,0.33,416693.0
-414924.0,0.67,416943.0
-415168.0,0.83,417187.0
-415408.0,0.38,417427.0
-415658.0,0.32,417677.0
-415910.0,0.61,417929.0
-416156.0,0.08,418175.0
-416414.0,0.01,418433.0
-416674.0,-0.28,418693.0
-416939.0,-0.32,418958.0
-417183.0,-0.24,419202.0
-417448.0,-0.35,419467.0
-417716.0,-0.09,419735.0
-417979.0,-0.62,419998.0
-418253.0,-0.48,420272.0
-418524.0,-0.29,420543.0
-418791.0,-0.59,420810.0
-419063.0,-0.75,421082.0
-419340.0,-1.37,421359.0
-419632.0,-1.43,421651.0
-419921.0,-1.72,421940.0
-420221.0,-1.87,422240.0
-420525.0,-1.55,422544.0
-420818.0,-1.51,422837.0
-421106.0,-2.21,423125.0
-421409.0,-2.59,423428.0
-421719.0,-2.1,423738.0
-422013.0,-2.34,424032.0
-422313.0,-1.29,424332.0
-422586.0,-0.24,424605.0
-422834.0,0.09,424853.0
-423077.0,-0.29,425096.0
-423327.0,-0.99,425346.0
-423587.0,-1.9,425606.0
-423863.0,-1.85,425882.0
-424140.0,-2.13,426159.0
-424440.0,-2.67,426459.0
-424765.0,-2.29,426784.0
-425070.0,-2.93,427089.0
-425393.0,-3.95,427412.0
-425734.0,-4.7,427753.0
-426115.0,-4.63,428134.0
-426494.0,-5.83,428513.0
-426918.0,-6.05,428937.0
-427309.0,-6.61,429328.0
-427768.0,-6.79,429787.0
-428237.0,-7.58,430256.0
-428743.0,-8.1,430762.0
-429276.0,-8.19,431295.0
-429817.0,-8.19,431836.0
-430376.0,-8.19,432395.0
-430920.0,-8.39,432939.0
-431475.0,-8.12,433494.0
-432019.0,-8.58,434038.0
-432522.0,-8.17,434541.0
-433073.0,-8.49,435092.0
-433642.0,-8.03,435661.0
-434191.0,-8.91,436210.0
-434776.0,-9.63,436795.0
-435317.0,-9.25,437336.0
-435877.0,-9.6,437896.0
-436473.0,-8.8,438492.0
-437089.0,-9.19,439108.0
-437675.0,-9.15,439694.0
-438256.0,-9.04,440275.0
-438848.0,-9.07,440867.0
-439438.0,-8.73,441457.0
-440004.0,-8.33,442023.0
-440585.0,-8.42,442604.0
-441170.0,-7.91,443189.0
-441732.0,-7.15,443751.0
-442266.0,-7.77,444285.0
-442835.0,-7.45,444854.0
-443392.0,-7.45,445411.0
-443950.0,-7.65,445969.0
-444521.0,-7.48,446540.0
-445084.0,-6.15,447103.0
-445586.0,-6.32,447605.0
-446097.0,-6.56,448116.0
-446623.0,-7.58,448642.0
-447201.0,-7.28,449220.0
-447769.0,-7.26,449788.0
-448338.0,-7.65,450357.0
-448931.0,-7.92,450950.0
-449542.0,-6.7,451561.0
-450092.0,-7.07,452111.0
-450663.0,-7.89,452682.0
-451279.0,-7.24,453298.0
-451866.0,-6.34,453885.0
-452450.0,-6.81,454469.0
-453019.0,-7.01,455038.0
-453600.0,-7.39,455619.0
-454206.0,-8.21,456225.0
-454863.0,-8.92,456882.0
-455569.0,-8.7,457588.0
-456266.0,-8.83,458285.0
-456992.0,-8.8,459011.0
-457702.0,-8.47,459721.0
-458394.0,-8.34,460413.0
-459081.0,-8.24,461100.0
-459763.0,-7.45,461782.0
-460400.0,-7.15,462419.0
-461020.0,-7.63,463039.0
-461670.0,-7.65,463689.0
-462307.0,-8.08,464326.0
-463001.0,-8.44,465020.0
-463707.0,-8.5,465726.0
-464417.0,-8.17,466436.0
-465108.0,-8.03,467127.0
-465790.0,-8.64,467809.0
-466511.0,-7.58,468530.0
-467165.0,-6.47,469184.0
-467756.0,-7.26,469775.0
-468387.0,-6.3,470406.0
-468966.0,-5.18,470985.0
-469485.0,-4.83,471504.0
-469984.0,-4.0,472003.0
-470442.0,-4.62,472461.0
-470930.0,-5.5,472949.0
-471459.0,-6.17,473478.0
-472020.0,-7.01,474039.0
-472626.0,-6.89,474645.0
-473210.0,-5.75,475229.0
-473746.0,-5.09,475765.0
-474250.0,-4.61,476269.0
-474729.0,-4.19,476748.0
-475188.0,-3.95,477207.0
-475636.0,-4.64,477655.0
-476112.0,-5.19,478131.0
-476612.0,-5.98,478631.0
-477149.0,-5.73,479168.0
-477673.0,-5.15,479692.0
-478169.0,-4.95,480188.0
-478655.0,-4.76,480674.0
-479131.0,-4.94,481150.0
-479621.0,-4.53,481640.0
-480085.0,-4.34,482104.0
-480539.0,-3.97,482558.0
-480978.0,-4.15,482997.0
-481421.0,-3.74,483440.0
-481848.0,-3.76,483867.0
-482275.0,-3.36,484294.0
-482685.0,-3.54,484704.0
-483101.0,-3.44,485120.0
-483512.0,-3.39,485531.0
-483920.0,-3.42,485939.0
-484329.0,-3.22,486348.0
-484729.0,-2.76,486748.0
-485112.0,-2.75,487131.0
-485494.0,-2.56,487513.0
-485867.0,-2.4,487886.0
-486235.0,-2.57,488254.0
-486605.0,-1.36,488624.0
-486939.0,-2.51,488958.0
-487306.0,-2.39,489325.0
-487670.0,-2.25,489689.0
-488028.0,-2.31,490047.0
-488388.0,-2.44,490407.0
-488751.0,-2.81,490770.0
-489126.0,-3.03,491145.0
-489506.0,-3.25,491525.0
-489895.0,-3.25,491914.0
-490284.0,-3.42,492303.0
-490678.0,-3.42,492697.0
-491072.0,-3.5,493091.0
-491466.0,-3.23,493485.0
-491852.0,-3.93,493871.0
-492258.0,-3.75,494277.0
-492650.0,-3.78,494669.0
-493051.0,-3.78,495070.0
-493451.0,-3.79,495470.0
-493850.0,-3.58,495869.0
-494240.0,-3.74,496259.0
-494634.0,-3.78,496653.0
-495028.0,-3.97,497047.0
-495426.0,-3.66,497445.0
-495812.0,-3.97,497831.0
-496207.0,-3.83,498226.0
-496595.0,-3.93,498614.0
-496984.0,-3.77,499003.0
-497366.0,-3.72,499385.0
-497744.0,-4.3,499763.0
-498140.0,-4.25,500159.0
-498532.0,-4.31,500551.0
-498925.0,-4.41,500944.0
-499319.0,-4.45,501338.0
-499713.0,-4.81,501732.0
-500117.0,-4.16,502136.0
-500496.0,-4.43,502515.0
-500882.0,-4.45,502901.0
-501267.0,-4.37,503286.0
-501646.0,-4.21,503665.0
-502018.0,-4.46,504037.0
-502396.0,-4.0,504415.0
-502758.0,-4.4,504777.0
-503130.0,-5.04,505149.0
-503524.0,-5.32,505543.0
-503925.0,-5.21,505944.0
-504321.0,-4.91,506340.0
-504704.0,-4.7,506723.0
-505077.0,-4.63,507096.0
-505446.0,-4.52,507465.0
-505808.0,-4.55,507827.0
-506170.0,-4.9,508189.0
-506543.0,-6.0,508562.0
-506952.0,-5.94,508971.0
-507358.0,-5.73,509377.0
-507754.0,-5.78,509773.0
-508150.0,-5.55,510169.0
-508537.0,-5.67,510556.0
-508926.0,-5.76,510945.0
-509317.0,-5.83,511336.0
-509708.0,-5.86,511727.0
-510099.0,-5.63,512118.0
-510482.0,-5.53,512501.0
-510859.0,-5.49,512878.0
-511235.0,-5.62,513254.0
-511613.0,-5.38,513632.0
-511983.0,-4.77,514002.0
-512332.0,-4.84,514351.0
-512683.0,-5.0,514702.0
-513039.0,-4.98,515058.0
-513393.0,-4.46,515412.0
-513731.0,-4.08,515750.0
-514056.0,-4.01,516075.0
-514379.0,-4.48,516398.0
-514716.0,-4.31,516735.0
-515048.0,-4.28,517067.0
-515379.0,-3.51,517398.0
-515687.0,-4.01,517706.0
-516010.0,-3.46,518029.0
-516317.0,-3.59,518336.0
-516628.0,-3.47,518647.0
-516935.0,-3.45,518954.0
-517243.0,-3.23,519262.0
-517545.0,-3.48,519564.0
-517854.0,-3.41,519873.0
-518161.0,-3.75,520180.0
-518466.0,-3.45,520485.0
-518776.0,-3.12,520795.0
-519077.0,-3.94,521096.0
-519403.0,-3.4,521422.0
-519714.0,-3.47,521733.0
-520028.0,-3.4,522047.0
-520340.0,-3.58,522359.0
-520660.0,-4.84,522679.0
-521019.0,-4.55,523038.0
-521371.0,-4.61,523390.0
-521725.0,-4.3,523744.0
-522072.0,-4.51,524091.0
-522425.0,-4.29,524444.0
-522778.0,-4.84,524797.0
-523149.0,-4.35,525168.0
-523502.0,-4.64,525521.0
-523858.0,-4.93,525877.0
-524234.0,-4.86,526253.0
-524609.0,-4.82,526628.0
-524985.0,-4.42,527004.0
-525349.0,-4.9,527368.0
-525733.0,-4.58,527752.0
-526106.0,-4.31,528125.0
-526472.0,-4.14,528491.0
-526833.0,-4.44,528852.0
-527207.0,-4.5,529226.0
-527584.0,-5.18,529603.0
-527989.0,-5.43,530008.0
-528407.0,-6.07,530426.0
-528854.0,-6.75,530873.0
-529334.0,-7.33,531353.0
-529845.0,-7.12,531864.0
-530352.0,-7.71,532371.0
-530891.0,-7.48,532910.0
-531425.0,-7.71,533444.0
-531976.0,-7.24,533995.0
-532509.0,-7.2,534528.0
-533044.0,-6.64,535063.0
-533558.0,-6.99,535577.0
-534094.0,-6.76,536113.0
-534625.0,-6.82,536644.0
-535163.0,-6.76,537182.0
-535702.0,-6.47,537721.0
-536244.0,-7.53,538263.0
-536834.0,-7.77,538853.0
-537441.0,-7.56,539460.0
-538041.0,-7.46,540060.0
-538639.0,-7.55,540658.0
-539238.0,-7.43,541257.0
-539838.0,-7.28,541857.0
-540431.0,-7.1,542450.0
-541014.0,-7.24,543033.0
-541604.0,-7.35,543623.0
-542199.0,-7.64,544218.0
-542808.0,-8.13,544827.0
-543417.0,-8.12,545436.0
-544035.0,-8.14,546054.0
-544654.0,-7.91,546673.0
-545252.0,-7.17,547271.0
-545796.0,-6.82,547815.0
-546330.0,-7.17,548349.0
-546868.0,-7.2,548887.0
-547398.0,-6.81,549417.0
-547905.0,-6.14,549924.0
-548372.0,-5.35,550391.0
-548811.0,-5.58,550830.0
-549258.0,-6.28,551277.0
-549723.0,-6.48,551742.0
-550179.0,-6.94,552198.0
-550657.0,-6.29,552676.0
-551097.0,-6.23,553116.0
-551531.0,-5.42,553550.0
-551924.0,-5.07,553943.0
-552300.0,-4.68,554319.0
-552654.0,-4.52,554673.0
-552998.0,-4.04,555017.0
-553315.0,-3.35,555334.0
-553613.0,-3.09,555632.0
-553894.0,-3.25,555913.0
-554176.0,-4.67,556195.0
-554461.0,-4.21,556480.0
-554769.0,-4.41,556788.0
-555063.0,-5.07,557082.0
-555358.0,-4.95,557377.0
-555666.0,-5.38,557685.0
-555961.0,-5.49,557980.0
-556264.0,-5.66,558283.0
-556564.0,-6.15,558583.0
-556873.0,-6.86,558892.0
-557183.0,-6.77,559202.0
-557511.0,-6.48,559530.0
-557828.0,-5.75,559847.0
-558127.0,-5.48,560146.0
-558402.0,-5.43,560421.0
-558675.0,-5.21,560694.0
-558940.0,-5.0,560959.0
-559199.0,-4.65,561218.0
-559454.0,-4.49,561473.0
-559699.0,-4.64,561718.0
-559939.0,-4.07,561958.0
-560180.0,-4.0,562199.0
-560407.0,-3.7,562426.0
-560632.0,-3.66,562651.0
-560849.0,-3.4,562868.0
-561065.0,-3.33,563084.0
-561275.0,-3.06,563294.0
-561483.0,-3.22,563502.0
-561686.0,-2.81,563705.0
-561891.0,-2.87,563910.0
-562089.0,-2.59,564108.0
-562288.0,-2.49,564307.0
-562482.0,-2.21,564501.0
-562677.0,-2.58,564696.0
-562865.0,-2.05,564884.0
-563044.0,-2.07,565063.0
-563229.0,-2.21,565248.0
-563415.0,-2.27,565434.0
-563604.0,-2.08,565623.0
-563795.0,-1.63,565814.0
-563983.0,-1.82,566002.0
-564164.0,-1.84,566183.0
-564348.0,-1.89,566367.0
-564534.0,-1.8,566553.0
-564721.0,-2.02,566740.0
-564907.0,-1.44,566926.0
-565097.0,-1.87,567116.0
-565281.0,-1.42,567300.0
-565470.0,-1.22,567489.0
-565652.0,-1.68,567671.0
-565831.0,-1.93,567850.0
-566019.0,-1.44,568038.0
-566211.0,-1.54,568230.0
-566396.0,-1.38,568415.0
-566582.0,-1.59,568601.0
-566766.0,-1.51,568785.0
-566955.0,-1.77,568974.0
-567143.0,-1.49,569162.0
-567335.0,-1.09,569354.0
-567524.0,-1.47,569543.0
-567706.0,-1.42,569725.0
-567895.0,-1.64,569914.0
-568084.0,-1.48,570103.0
-568278.0,-1.5,570297.0
-568469.0,-1.61,570488.0
-568662.0,-1.48,570681.0
-568857.0,-1.42,570876.0
-569051.0,-1.49,571070.0
-569244.0,-1.45,571263.0
-569440.0,-1.38,571459.0
-569635.0,-1.44,571654.0
-569830.0,-1.69,571849.0
-570027.0,-1.51,572046.0
-570228.0,-1.79,572247.0
-570428.0,-1.86,572447.0
-570633.0,-1.43,572652.0
-570840.0,-1.53,572859.0
-571041.0,-1.32,573060.0
-571243.0,-2.15,573262.0
-571442.0,-1.63,573461.0
-571658.0,-1.35,573677.0
-571864.0,-1.29,573883.0
-572066.0,-1.76,574085.0
-572267.0,-1.31,574286.0
-572478.0,-1.41,574497.0
-572681.0,-1.23,574700.0
-572887.0,-1.22,574906.0
-573090.0,-1.37,575109.0
-573294.0,-0.99,575313.0
-573502.0,-1.14,575521.0
-573704.0,-1.42,575723.0
-573911.0,-1.62,575930.0
-574126.0,-1.73,576145.0
-574347.0,-1.73,576366.0
-574573.0,-2.11,576592.0
-574799.0,-1.95,576818.0
-575031.0,-1.83,577050.0
-575264.0,-1.87,577283.0
-575497.0,-2.27,577516.0
-575734.0,-1.95,577753.0
-575982.0,-1.83,578001.0
-576216.0,-1.71,578235.0
-576452.0,-1.36,578471.0
-576695.0,-0.92,578714.0
-576933.0,-1.08,578952.0
-577164.0,-1.1,579183.0
-577402.0,-1.06,579421.0
-577642.0,-1.16,579661.0
-577886.0,-1.07,579905.0
-578134.0,-1.46,580153.0
-578385.0,-2.31,580404.0
-578648.0,-3.04,580667.0
-578928.0,-2.81,580947.0
-579243.0,-3.45,581262.0
-579557.0,-4.1,581576.0
-579896.0,-4.23,581915.0
-580263.0,-4.81,582282.0
-580642.0,-5.72,582661.0
-581049.0,-6.31,583068.0
-581499.0,-7.03,583518.0
-581978.0,-6.89,583997.0
-582496.0,-5.9,584515.0
-583034.0,-5.75,585053.0
-583535.0,-6.1,585554.0
-584040.0,-5.49,586059.0
-584571.0,-6.52,586590.0
-585084.0,-6.73,587103.0
-585670.0,-6.11,587689.0
-586255.0,-5.18,588274.0
-586828.0,-4.62,588847.0
-587364.0,-4.05,589383.0
-587880.0,-3.48,589899.0
-588387.0,-3.47,590406.0
-588866.0,-4.99,590885.0
-589351.0,-5.92,591370.0
-589912.0,-5.68,591931.0
-590524.0,-5.3,592543.0
-591133.0,-5.09,593152.0
-591716.0,-4.63,593735.0
-592306.0,-4.32,594325.0
-592871.0,-3.89,594890.0
-593451.0,-4.42,595470.0
-594009.0,-5.44,596028.0
-594596.0,-6.31,596615.0
-595240.0,-6.7,597259.0
-595942.0,-6.42,597961.0
-596717.0,-5.54,598736.0
-597450.0,-5.35,599469.0
-598146.0,-4.99,600165.0
-598841.0,-5.18,600860.0
-599537.0,-4.23,601556.0
-600174.0,-4.33,602193.0
-600838.0,-4.19,602857.0
-601524.0,-4.22,603543.0
-602200.0,-3.92,604219.0
-602884.0,-3.51,604903.0
-603557.0,-3.47,605576.0
-604211.0,-3.21,606230.0
-604869.0,-2.94,606888.0
-605524.0,-2.35,607543.0
-606129.0,-2.01,608148.0
-606724.0,-1.74,608743.0
-607319.0,-1.37,609338.0
-607904.0,-1.09,609923.0
-608475.0,-1.26,610494.0
-609035.0,-1.47,611054.0
-609591.0,-1.43,611610.0
-610180.0,-1.46,612199.0
-610767.0,-1.04,612786.0
-611360.0,-1.35,613379.0
-611928.0,-1.04,613947.0
-612516.0,-1.3,614535.0
-613110.0,-0.97,615129.0
-613722.0,-1.28,615741.0
-614323.0,-1.46,616342.0
-614945.0,-1.94,616964.0
-615583.0,-2.28,617602.0
-616255.0,-1.79,618274.0
-616954.0,-2.29,618973.0
-617626.0,-2.38,619645.0
-618328.0,-1.96,620347.0
-619000.0,-1.95,621019.0
-619694.0,-2.59,621713.0
-620392.0,-2.52,622411.0
-621104.0,-2.84,623123.0
-621846.0,-2.63,623865.0
-622612.0,-2.69,624631.0
-623366.0,-2.2,625385.0
-624123.0,-3.19,626142.0
-624850.0,-4.42,626869.0
-625647.0,-5.54,627666.0
-626540.0,-7.17,628559.0
-627536.0,-8.37,629555.0
-628695.0,-8.72,630714.0
-630014.0,-8.8,632033.0
-631362.0,-8.24,633381.0
-632726.0,-8.9,634745.0
-634006.0,-8.92,636025.0
-635360.0,-8.39,637379.0
-636714.0,-8.68,638733.0
-637998.0,-8.84,640017.0
-639312.0,-8.86,641331.0
-640639.0,-8.21,642658.0
-641957.0,-7.73,643976.0
-643169.0,-7.68,645188.0
-644272.0,-7.71,646291.0
-645378.0,-7.82,647397.0
-646481.0,-7.46,648500.0
-647572.0,-7.07,649591.0
-648606.0,-7.47,650625.0
-649603.0,-7.29,651622.0
-650639.0,-7.72,652658.0
-651638.0,-7.92,653657.0
-652657.0,-7.58,654676.0
-653661.0,-6.87,655680.0
-654600.0,-6.71,656619.0
-655470.0,-7.38,657489.0
-656305.0,-7.52,658324.0
-657143.0,-8.36,659162.0
-658020.0,-8.02,660039.0
-658915.0,-8.64,660934.0
-659793.0,-8.3,661812.0
-660703.0,-8.0,662722.0
-661563.0,-7.82,663582.0
-662339.0,-8.42,664358.0
-663125.0,-8.94,665144.0
-663937.0,-9.05,665956.0
-664772.0,-9.03,666791.0
-665596.0,-8.95,667615.0
-666398.0,-8.89,668417.0
-667179.0,-8.31,669198.0
-667902.0,-7.24,669921.0
-668559.0,-7.28,670578.0
-669152.0,-7.62,671171.0
-669756.0,-8.16,671775.0
-670340.0,-8.25,672359.0
-670958.0,-7.99,672977.0
-671570.0,-7.68,673589.0
-672182.0,-7.51,674201.0
-672772.0,-7.05,674791.0
-673343.0,-6.54,675362.0
-673899.0,-5.94,675918.0
-674414.0,-5.89,676433.0
-674921.0,-6.71,676940.0
-675380.0,-7.34,677399.0
-675838.0,-6.9,677857.0
-676317.0,-5.65,678336.0
-676830.0,-4.67,678849.0
-677319.0,-5.15,679338.0
-677771.0,-5.95,679790.0
-678172.0,-6.46,680191.0
-678592.0,-7.02,680611.0
-679037.0,-7.34,681056.0
-679499.0,-6.95,681518.0
-679985.0,-6.02,682004.0
-680483.0,-5.58,682502.0
-680962.0,-5.2,682981.0
-681421.0,-5.34,683440.0
-681842.0,-5.46,683861.0
-682248.0,-5.23,684267.0
-682660.0,-4.83,684679.0
-683075.0,-4.68,685094.0
-683481.0,-4.62,685500.0
-683873.0,-4.61,685892.0
-684261.0,-4.41,686280.0
-684639.0,-4.07,686658.0
-685015.0,-3.97,687034.0
-685392.0,-3.73,687411.0
-685758.0,-3.5,687777.0
-686120.0,-3.44,688139.0
-686485.0,-3.36,688504.0
-686836.0,-3.5,688855.0
-687186.0,-3.7,689205.0
-687536.0,-3.35,689555.0
-687886.0,-3.14,689905.0
-688243.0,-3.05,690262.0
-688590.0,-3.05,690609.0
-688930.0,-2.59,690949.0
-689269.0,-2.51,691288.0
-689612.0,-2.75,691631.0
-689938.0,-2.7,691957.0
-690260.0,-2.5,692279.0
-690589.0,-2.39,692608.0
-690921.0,-2.04,692940.0
-691238.0,-1.6,693257.0
-691564.0,-1.55,693583.0
-691880.0,-1.86,693899.0
-692179.0,-1.82,694198.0
-692489.0,-2.08,694508.0
-692811.0,-2.0,694830.0
-693122.0,-1.94,695141.0
-693442.0,-1.83,695461.0
-693763.0,-1.92,695782.0
-694080.0,-1.77,696099.0
-694401.0,-1.85,696420.0
-694723.0,-2.07,696742.0
-695042.0,-1.86,697061.0
-695360.0,-1.69,697379.0
-695687.0,-1.94,697706.0
-696020.0,-1.88,698039.0
-696349.0,-1.84,698368.0
-696684.0,-1.92,698703.0
-697024.0,-2.26,699043.0
-697367.0,-2.55,699386.0
-697715.0,-2.49,699734.0
-698077.0,-2.75,700096.0
-698454.0,-2.45,700473.0
-698834.0,-2.31,700853.0
-699227.0,-2.16,701246.0
-699614.0,-1.77,701633.0
-700002.0,-2.02,702021.0
-700389.0,-2.4,702408.0
-700769.0,-2.49,702788.0
-701164.0,-2.36,703183.0
-701579.0,-2.45,703598.0
-702006.0,-2.78,704025.0
-702434.0,-3.05,704453.0
-702875.0,-3.21,704894.0
-703337.0,-3.21,705356.0
-703820.0,-3.46,705839.0
-704320.0,-3.75,706339.0
-704830.0,-3.7,706849.0
-705362.0,-3.67,707381.0
-705920.0,-3.56,707939.0
-706486.0,-3.5,708505.0
-707061.0,-4.02,709080.0
-707641.0,-3.88,709660.0
-708228.0,-4.06,710247.0
-708856.0,-4.0,710875.0
-709486.0,-4.05,711505.0
-710137.0,-4.19,712156.0
-710793.0,-4.29,712812.0
-711460.0,-3.9,713479.0
-712142.0,-4.02,714161.0
-712858.0,-4.23,714877.0
-713529.0,-5.2,715548.0
-714212.0,-5.26,716231.0
-714910.0,-5.59,716929.0
-715675.0,-6.23,717694.0
-716428.0,-6.47,718447.0
-717197.0,-6.92,719216.0
-718051.0,-7.13,720070.0
-718814.0,-7.9,720833.0
-719693.0,-8.77,721712.0
-720584.0,-8.32,722603.0
-721528.0,-7.14,723547.0
-722283.0,-5.75,724302.0
-723032.0,-5.18,725051.0
-723852.0,-5.07,725871.0
-724585.0,-6.1,726604.0
-725263.0,-5.96,727282.0
-725998.0,-6.05,728017.0
-726712.0,-5.83,728731.0
-727419.0,-5.69,729438.0
-728100.0,-5.31,730119.0
-728759.0,-5.23,730778.0
-729381.0,-5.28,731400.0
-729996.0,-4.85,732015.0
-730652.0,-4.2,732671.0
-731291.0,-3.79,733310.0
-731853.0,-3.93,733872.0
-732377.0,-3.95,734396.0
-732893.0,-4.15,734912.0
-733386.0,-3.99,735405.0
-733905.0,-3.72,735924.0
-734405.0,-4.03,736424.0
-734887.0,-4.47,736906.0
-735404.0,-4.52,737423.0
-735859.0,-4.76,737878.0
-736344.0,-5.38,738363.0
-736849.0,-5.62,738868.0
-737327.0,-6.27,739346.0
-737828.0,-7.16,739847.0
-738344.0,-8.08,740363.0
-738917.0,-8.24,740936.0
-739515.0,-8.25,741534.0
-740136.0,-8.47,742155.0
-740757.0,-8.6,742776.0
-741375.0,-8.95,743394.0
-741984.0,-8.84,744003.0
-742595.0,-8.67,744614.0
-743221.0,-8.41,745240.0
-743832.0,-8.56,745851.0
-744425.0,-8.56,746444.0
-744997.0,-8.62,747016.0
-745570.0,-8.63,747589.0
-746141.0,-8.69,748160.0
-746692.0,-8.6,748711.0
-747253.0,-8.44,749272.0
-747816.0,-8.32,749835.0
-748372.0,-8.5,750391.0
-748928.0,-8.58,750947.0
-749478.0,-8.59,751497.0
-750040.0,-8.42,752059.0
-750611.0,-8.37,752630.0
-751189.0,-8.24,753208.0
-751766.0,-7.97,753785.0
-752350.0,-7.79,754369.0
-752936.0,-7.54,754955.0
-753525.0,-7.22,755544.0
-754110.0,-6.25,756129.0
-754693.0,-5.5,756712.0
-755270.0,-5.09,757289.0
-755808.0,-5.3,757827.0
-756315.0,-5.77,758334.0
-756807.0,-6.07,758826.0
-757332.0,-6.43,759351.0
-757888.0,-7.12,759907.0
-758467.0,-7.27,760486.0
-759072.0,-7.33,761091.0
-759742.0,-6.72,761761.0
-760437.0,-5.78,762456.0
-761133.0,-5.16,763152.0
-761811.0,-4.72,763830.0
-762449.0,-4.76,764468.0
-763066.0,-5.1,765085.0
-763678.0,-5.56,765697.0
-764288.0,-6.22,766307.0
-764930.0,-6.4,766949.0
-765608.0,-6.0,767627.0
-766349.0,-5.33,768368.0
-767122.0,-4.54,769141.0
-767881.0,-3.84,769900.0
-768609.0,-3.8,770628.0
-769299.0,-3.93,771318.0
-769957.0,-4.32,771976.0
-770603.0,-4.52,772622.0
-771289.0,-4.13,773308.0
-772007.0,-3.82,774026.0
-772753.0,-3.47,774772.0
-773492.0,-2.96,775511.0
-774209.0,-2.69,776228.0
-774911.0,-2.7,776930.0
-775586.0,-2.67,777605.0
-776251.0,-2.34,778270.0
-776923.0,-2.17,778942.0
-777599.0,-2.13,779618.0
-778259.0,-2.17,780278.0
-778913.0,-2.37,780932.0
-779569.0,-2.28,781588.0
-780230.0,-1.84,782249.0
-780906.0,-2.04,782925.0
-781578.0,-1.7,783597.0
-782223.0,-1.71,784242.0
-782880.0,-1.15,784899.0
-783520.0,-1.05,785539.0
-784155.0,-1.04,786174.0
-784756.0,-0.63,786775.0
-785348.0,-0.54,787367.0
-785935.0,-1.75,787954.0
-786492.0,-2.37,788511.0
-787069.0,-2.59,789088.0
-787685.0,-3.09,789704.0
-788332.0,-3.7,790351.0
-788987.0,-4.27,791006.0
-789668.0,-5.05,791687.0
-790381.0,-5.61,792400.0
-791129.0,-5.91,793148.0
-791926.0,-6.51,793945.0
-792758.0,-7.33,794777.0
-793606.0,-8.23,795625.0
-794499.0,-8.53,796518.0
-795458.0,-8.73,797477.0
-796493.0,-8.54,798512.0
-797551.0,-8.88,799570.0
-798639.0,-8.92,800658.0
-799712.0,-8.82,801731.0
